Historical Prices - TA-90
From 03/06/2012 To 03/06/2017, Frequency: Daily

Date,Index Base Price,Index Opening Price,Closing Index Value,High,Low,Overall Market Cap(NIS thousands) * 
09/10/2016,857.28,858.51,863.10,863.24,858.50,153294893
06/10/2016,857.20,858.60,857.28,860.01,857.03,152314397
05/10/2016,849.84,851.23,857.20,857.23,850.13,152134783
29/09/2016,855.78,853.94,849.84,856.35,846.02,151013027
28/09/2016,856.26,855.81,855.78,858.33,851.09,151888433
27/09/2016,857.72,855.85,856.26,861.38,852.80,151834775
26/09/2016,866.24,862.47,857.72,864.10,856.86,152067584
25/09/2016,864.85,865.40,866.24,867.91,865.17,153532107
22/09/2016,852.35,855.93,864.85,865.11,855.93,153239322
21/09/2016,853.25,849.99,852.35,856.31,849.99,151087196
20/09/2016,856.21,853.99,853.25,856.33,852.45,151312867
19/09/2016,849.90,852.13,856.21,856.21,852.13,151786701
18/09/2016,839.55,842.78,849.90,849.96,842.72,150605068
15/09/2016,836.60,840.08,839.55,841.39,837.50,148757033
14/09/2016,841.46,840.55,836.60,842.54,836.60,148220732
13/09/2016,846.38,848.09,841.46,852.61,841.33,149330728
12/09/2016,848.99,845.14,846.38,849.91,841.48,150192018
11/09/2016,869.11,857.89,848.99,857.89,845.54,150614226
08/09/2016,871.92,872.90,869.11,873.78,865.98,153921703
07/09/2016,863.03,864.24,871.92,872.50,864.10,154487356
06/09/2016,859.97,858.49,863.03,863.03,858.49,152962823
05/09/2016,856.92,853.76,859.97,860.42,853.76,152286023
04/09/2016,856.15,858.12,856.92,860.10,855.53,151651383
01/09/2016,865.19,870.89,856.15,870.89,855.89,151578443
31/08/2016,867.99,868.69,865.19,870.73,863.33,153354926
30/08/2016,868.39,869.97,867.99,872.25,866.42,153938316
29/08/2016,877.07,876.16,868.39,878.09,868.30,153994861
28/08/2016,879.89,878.14,877.07,879.66,875.67,155339618
25/08/2016,882.56,881.46,879.89,882.02,877.69,155872582
24/08/2016,881.29,881.81,882.56,885.45,880.29,156127538
23/08/2016,869.29,869.16,881.29,882.52,868.76,155990395
22/08/2016,864.85,865.81,869.29,870.16,865.62,153838302
21/08/2016,859.33,860.99,864.85,864.85,860.90,153039683
18/08/2016,858.74,856.39,859.33,860.09,855.71,151948457
17/08/2016,863.27,863.27,858.74,865.29,858.29,151747588
16/08/2016,868.07,867.04,863.27,867.05,861.07,152586206
15/08/2016,865.49,868.25,868.07,871.85,864.50,153298107
11/08/2016,860.88,862.79,865.49,868.59,862.33,153046674
10/08/2016,855.15,857.82,860.88,861.36,857.34,152203273
09/08/2016,851.79,851.30,855.15,856.00,851.04,151065244
08/08/2016,847.98,846.56,851.79,854.10,846.56,150365587
07/08/2016,838.82,847.17,847.98,848.37,845.73,149721019
04/08/2016,833.67,831.27,838.82,839.65,831.27,148294597
03/08/2016,835.90,835.15,833.67,835.89,830.41,147650307
02/08/2016,840.53,840.38,835.90,843.01,831.31,148065007
01/08/2016,835.75,840.25,840.53,841.21,837.82,149251897
31/07/2016,830.44,830.92,835.75,836.11,829.03,148438975
28/07/2016,836.36,838.72,830.44,840.46,828.90,147560959
27/07/2016,835.25,832.36,836.36,837.81,831.03,148351474
26/07/2016,833.86,832.22,835.25,835.25,832.22,148230004
25/07/2016,826.51,824.16,833.86,835.87,824.16,148038231
24/07/2016,827.20,828.25,826.51,829.49,824.72,146769300
21/07/2016,829.73,825.32,827.20,831.72,825.25,146745522
20/07/2016,823.42,820.28,829.73,830.10,820.26,147113075
19/07/2016,818.42,819.09,823.42,823.96,819.09,145902278
18/07/2016,818.19,817.15,818.42,822.24,816.64,144837658
17/07/2016,818.49,817.31,818.19,819.16,816.51,144734262
14/07/2016,814.84,811.54,818.49,818.49,811.23,144536014
13/07/2016,817.30,815.21,814.84,816.94,813.42,143815415
12/07/2016,809.91,810.86,817.30,817.30,810.03,144207904
11/07/2016,805.38,804.92,809.91,809.99,804.89,142992297
10/07/2016,794.29,802.96,805.38,806.01,801.42,142294219
07/07/2016,786.54,784.44,794.29,794.29,784.44,140459649
06/07/2016,790.39,790.66,786.54,790.66,783.20,139523579
05/07/2016,794.08,795.71,790.39,796.26,788.94,140322227
04/07/2016,788.13,787.86,794.08,794.41,787.86,140976638
03/07/2016,776.86,783.59,788.13,788.13,783.59,139961515
30/06/2016,775.52,776.22,776.86,779.83,775.62,138151819
29/06/2016,769.80,772.75,775.52,775.66,770.31,137719993
28/06/2016,761.48,758.73,769.80,770.39,757.41,136736192
27/06/2016,767.75,766.44,761.48,776.71,760.62,135224401
26/06/2016,790.56,764.00,767.75,768.90,762.10,136306818
23/06/2016,787.56,792.23,790.56,792.23,786.39,140237320
22/06/2016,783.07,779.93,787.56,788.50,779.93,139717966
21/06/2016,783.21,787.01,783.07,787.01,781.46,139230779
20/06/2016,776.29,775.75,783.21,783.21,775.75,139276143
19/06/2016,771.90,769.46,776.29,777.02,769.46,138191352
16/06/2016,778.92,777.08,771.90,777.08,769.82,137361997
15/06/2016,777.04,779.94,778.92,782.07,778.28,138468179
14/06/2016,783.96,782.24,777.04,782.24,777.04,138148977
13/06/2016,795.87,790.47,783.96,790.47,781.34,137356431
09/06/2016,797.10,797.05,795.87,798.26,793.84,138997282
08/06/2016,801.65,801.95,797.10,803.07,797.10,139345385
07/06/2016,803.11,804.51,801.65,805.78,800.25,140012340
06/06/2016,804.02,801.25,803.11,805.61,801.20,139975152
05/06/2016,804.66,804.22,804.02,804.80,803.07,140023782
02/06/2016,803.24,804.08,804.66,805.93,802.40,139946051
01/06/2016,804.12,804.53,803.24,805.90,800.45,139774790
31/05/2016,798.81,799.59,804.12,808.17,799.16,139996869
30/05/2016,791.84,792.37,798.81,798.81,790.71,139368506
29/05/2016,792.98,798.13,791.84,798.15,791.31,138033086
26/05/2016,798.24,804.52,792.98,804.52,790.73,138091131
25/05/2016,788.23,790.47,798.24,798.77,790.47,138785757
24/05/2016,780.88,784.22,788.23,790.52,782.29,137169743
23/05/2016,773.89,775.23,780.88,780.88,771.31,136031610
22/05/2016,771.72,777.66,773.89,778.15,773.57,135124644
19/05/2016,774.98,776.04,771.72,777.26,771.72,135092345
18/05/2016,773.22,773.11,774.98,774.98,769.58,135777101
17/05/2016,773.55,777.17,773.22,777.66,771.75,135767863
16/05/2016,770.73,771.88,773.55,773.55,769.93,136058820
15/05/2016,777.93,773.23,770.73,773.23,768.24,135798796
10/05/2016,774.74,772.38,777.93,778.60,772.38,136668792
09/05/2016,774.61,774.53,774.74,778.50,773.84,135940043
08/05/2016,775.01,772.37,774.61,775.09,772.37,136031736
05/05/2016,775.72,777.30,775.01,779.00,773.95,136098621
04/05/2016,781.61,781.41,775.72,785.28,774.43,136206157
03/05/2016,781.06,781.17,781.61,786.01,780.26,137228119
02/05/2016,778.25,776.66,781.06,784.39,776.66,137274805
01/05/2016,786.15,782.24,778.25,784.49,775.23,136728286
27/04/2016,793.69,797.24,786.15,797.24,784.42,137856655
26/04/2016,795.23,792.56,793.69,798.68,791.64,139246640
25/04/2016,799.92,794.01,795.23,798.43,793.55,139521867
24/04/2016,790.72,797.63,799.92,800.29,796.76,140202595
21/04/2016,787.55,788.94,790.72,791.13,787.31,138569566
20/04/2016,788.43,787.95,787.55,788.65,786.21,137999572
19/04/2016,786.41,784.21,788.43,790.33,783.86,138168638
18/04/2016,784.54,785.73,786.41,786.41,779.40,137811417
17/04/2016,777.12,774.11,784.54,784.54,772.31,137524431
14/04/2016,777.66,777.50,777.12,782.20,776.50,136306668
13/04/2016,765.71,767.98,777.66,779.01,765.80,136243651
12/04/2016,765.66,764.55,765.71,767.75,763.03,134252436
11/04/2016,757.14,756.65,765.66,767.18,754.84,134186122
10/04/2016,760.20,753.70,757.14,758.86,753.04,132888571
07/04/2016,761.63,760.95,760.20,764.51,758.70,133183527
06/04/2016,765.48,761.39,761.63,766.65,760.57,133424104
05/04/2016,767.65,769.12,765.48,769.12,763.27,134003520
04/04/2016,760.13,759.32,767.65,768.08,758.75,134564810
03/04/2016,758.47,764.47,760.13,764.47,759.92,133706944
31/03/2016,761.62,763.88,758.47,765.80,758.47,133395577
30/03/2016,752.69,757.33,761.62,762.53,757.11,133763851
29/03/2016,755.74,749.63,752.69,754.46,749.43,132670062
28/03/2016,759.09,753.12,755.74,760.30,753.12,133094398
27/03/2016,766.07,761.66,759.09,764.89,756.20,133405367
23/03/2016,767.51,763.03,766.07,770.98,762.58,134521391
22/03/2016,769.45,772.13,767.51,772.55,765.86,134716527
21/03/2016,768.40,772.02,769.45,772.35,766.65,134874557
20/03/2016,753.83,763.41,768.40,768.40,759.68,134608106
17/03/2016,751.13,757.25,753.83,757.58,751.35,132623082
16/03/2016,740.60,743.83,751.13,752.22,741.78,132079194
15/03/2016,746.08,742.89,740.60,747.02,740.47,130520930
14/03/2016,749.01,748.80,746.08,751.27,746.08,131020551
13/03/2016,742.94,745.51,749.01,750.39,745.18,133114304
10/03/2016,739.83,740.42,742.94,745.11,740.16,132185167
09/03/2016,740.66,740.81,739.83,743.66,738.72,131674199
08/03/2016,743.01,743.00,740.66,744.34,739.43,131528304
07/03/2016,749.44,749.13,743.01,749.87,741.08,131681869
06/03/2016,741.80,747.76,749.44,749.44,747.10,132821052
03/03/2016,745.24,747.31,741.80,748.30,741.65,131606220
02/03/2016,741.54,749.31,745.24,749.44,743.27,132400155
01/03/2016,738.59,739.58,741.54,742.60,737.92,131963286
29/02/2016,736.19,735.79,738.59,741.09,733.90,130553299
28/02/2016,729.48,733.63,736.19,736.67,733.18,130101332
25/02/2016,727.38,735.64,729.48,735.64,727.77,129024881
24/02/2016,733.03,737.08,727.38,737.09,723.29,128765248
23/02/2016,730.92,734.00,733.03,734.11,728.56,132739255
22/02/2016,723.32,722.12,730.92,733.53,722.12,132468466
21/02/2016,723.38,725.85,723.32,730.20,722.85,131299313
18/02/2016,715.50,725.94,723.38,726.75,720.72,131140615
17/02/2016,706.77,705.49,715.50,716.43,704.98,129878549
16/02/2016,702.79,711.06,706.77,711.21,701.60,128548865
15/02/2016,693.34,694.61,702.79,704.21,694.60,127761555
14/02/2016,674.41,676.19,693.34,693.34,676.19,125890400
11/02/2016,692.39,689.64,674.41,689.64,669.94,122645328
10/02/2016,689.79,689.00,692.39,694.27,685.69,125644525
09/02/2016,695.04,691.04,689.79,693.38,683.59,125160648
08/02/2016,706.69,707.55,695.04,709.41,694.49,126282340
07/02/2016,714.06,709.06,706.69,709.29,705.69,128185483
04/02/2016,719.63,721.78,714.06,723.77,713.19,129334923
03/02/2016,723.92,719.21,719.63,726.30,718.51,130313099
02/02/2016,727.29,725.24,723.92,729.94,723.92,130874269
01/02/2016,736.09,734.70,727.29,735.48,726.22,131451714
31/01/2016,726.03,736.85,736.09,738.95,734.62,132940573
28/01/2016,722.60,718.59,726.03,726.68,718.04,131379960
27/01/2016,714.25,713.19,722.60,722.60,711.56,129614526
26/01/2016,716.81,713.38,714.25,716.08,705.69,128240624
25/01/2016,720.49,719.92,716.81,722.39,715.85,128523944
24/01/2016,710.89,716.24,720.49,724.92,716.24,129275880
21/01/2016,702.94,702.04,710.89,714.45,702.04,127814858
20/01/2016,724.14,712.46,702.94,713.43,702.47,126763606
19/01/2016,717.74,718.90,724.14,729.71,718.90,130130274
18/01/2016,715.14,714.93,717.74,721.53,714.65,128857062
17/01/2016,717.56,711.18,715.14,721.24,711.04,128508054
14/01/2016,740.79,733.14,717.56,733.14,714.03,129097485
13/01/2016,747.91,750.41,740.79,750.99,739.76,132874643
12/01/2016,746.65,742.35,747.91,751.14,741.88,134228923
11/01/2016,741.12,740.03,746.65,752.96,739.53,133798331
10/01/2016,744.48,736.00,741.12,742.56,735.11,132757428
07/01/2016,764.74,754.66,744.48,756.17,744.48,133090573
06/01/2016,775.31,772.30,764.74,776.31,759.25,136249467
05/01/2016,772.45,773.44,775.31,784.14,773.44,138195741
04/01/2016,781.11,769.06,772.45,776.10,765.79,137099312
03/01/2016,766.68,769.80,781.11,782.26,769.80,138375140
31/12/2015,766.74,762.32,766.68,774.87,762.32,135611868
30/12/2015,770.41,769.44,766.74,769.77,765.64,133979967
29/12/2015,773.93,774.57,770.41,777.34,770.41,134573294
28/12/2015,772.69,770.74,773.93,776.61,769.33,135155806
27/12/2015,761.53,758.79,772.69,774.42,758.79,134918028
24/12/2015,758.03,764.35,761.53,766.78,760.29,132984145
23/12/2015,758.12,754.43,758.03,759.61,754.43,132398559
22/12/2015,765.69,769.35,758.12,771.28,756.50,132640588
21/12/2015,764.02,763.27,765.69,770.26,763.27,134166180
20/12/2015,769.67,765.28,764.02,765.28,759.11,134029112
17/12/2015,758.37,758.97,769.67,771.70,758.97,135235138
16/12/2015,758.93,758.80,758.37,762.49,756.91,133350183
15/12/2015,749.97,750.67,758.93,760.91,750.56,133620848
14/12/2015,757.45,754.26,749.97,759.01,749.97,132267731
13/12/2015,772.97,763.43,757.45,764.28,757.45,128717433
10/12/2015,774.96,770.58,772.97,774.63,769.16,131138623
09/12/2015,781.39,781.63,774.96,782.12,774.80,131287329
08/12/2015,790.98,790.08,781.39,790.63,779.67,132392528
07/12/2015,795.56,797.74,790.98,797.97,790.98,133925124
06/12/2015,806.30,801.72,795.56,805.52,794.91,134878105
03/12/2015,810.70,809.95,806.30,812.20,802.82,136356596
02/12/2015,803.09,808.02,810.70,811.17,807.68,137001439
01/12/2015,799.37,805.91,803.09,806.16,801.64,136120166
30/11/2015,795.00,790.88,799.37,801.21,790.80,135405434
29/11/2015,800.32,800.26,795.00,802.06,794.87,134802002
26/11/2015,803.31,806.43,800.32,807.42,798.81,135536910
25/11/2015,796.88,798.28,803.31,805.37,798.25,136037979
24/11/2015,806.48,801.61,796.88,806.79,796.01,135044229
23/11/2015,815.74,815.53,806.48,816.83,806.48,136687800
22/11/2015,817.98,817.17,815.74,821.64,815.53,138302735
19/11/2015,824.42,827.68,817.98,830.24,817.02,139211398
18/11/2015,820.40,814.05,824.42,825.24,813.78,140270495
17/11/2015,817.11,817.32,820.40,821.79,817.05,139520299
16/11/2015,806.28,807.71,817.11,817.65,807.71,139116622
15/11/2015,823.01,804.48,806.28,808.88,803.28,137194021
12/11/2015,820.00,817.50,823.01,823.01,816.96,139699316
11/11/2015,814.97,812.52,820.00,827.06,810.58,134717335
10/11/2015,816.43,818.41,814.97,820.04,810.90,133342989
09/11/2015,811.44,811.25,816.43,817.77,811.25,133390028
08/11/2015,819.07,828.27,811.44,829.51,810.58,132412168
05/11/2015,826.08,829.88,819.07,830.96,819.07,134152479
04/11/2015,825.38,827.19,826.08,829.29,822.23,135381596
03/11/2015,823.92,830.05,825.38,830.28,824.23,135502507
