,date,value
775,2014-03-26,1444.20859298
774,2014-03-27,1440.38971915
773,2014-03-30,1442.31412304
772,2014-03-31,1444.93251713
771,2014-04-01,1457.10044108
770,2014-04-02,1459.77181011
769,2014-04-03,1460.26795377
768,2014-04-06,1463.98895904
767,2014-04-07,1463.92533467
766,2014-04-08,1452.56942305
765,2014-04-09,1460.25340058
764,2014-04-10,1457.91725431
763,2014-04-13,1438.53378924
762,2014-04-16,1443.05150436
761,2014-04-17,1433.29370744
760,2014-04-22,1446.41765955
759,2014-04-23,1433.72767385
758,2014-04-24,1432.30717923
757,2014-04-27,1425.78014051
756,2014-04-28,1428.25941883
755,2014-04-29,1424.41171211
754,2014-04-30,1418.20785863
753,2014-05-01,1418.36628336
752,2014-05-04,1410.53905847
751,2014-05-07,1403.51657696
750,2014-05-08,1409.44357799
749,2014-05-11,1409.32604909
748,2014-05-12,1415.3995873
747,2014-05-13,1428.09576563
746,2014-05-14,1429.30642019
745,2014-05-15,1422.71967084
744,2014-05-18,1427.82501571
743,2014-05-19,1430.53856756
742,2014-05-20,1431.17384591
741,2014-05-21,1430.35531506
740,2014-05-22,1428.73171888
739,2014-05-25,1441.29270331
738,2014-05-26,1444.23390307
737,2014-05-27,1443.66757685
736,2014-05-28,1438.96556959
735,2014-05-29,1435.96838006
734,2014-06-01,1438.25359309
733,2014-06-02,1438.55793012
732,2014-06-05,1442.20410602
731,2014-06-08,1456.39818349
730,2014-06-09,1456.01611312
729,2014-06-10,1450.41949105
728,2014-06-11,1443.95900968
727,2014-06-12,1440.66235668
726,2014-06-15,1435.97532237
725,2014-06-16,1440.27142727
724,2014-06-17,1442.90639839
723,2014-06-18,1443.48633771
722,2014-06-19,1449.54648032
721,2014-06-22,1450.40844191
720,2014-06-23,1447.73251701
719,2014-06-24,1445.84891513
718,2014-06-25,1428.38961809
717,2014-06-26,1422.96530094
716,2014-06-29,1426.21666871
715,2014-06-30,1428.58553843
714,2014-07-01,1423.93853435
713,2014-07-02,1418.9450191
712,2014-07-03,1429.87575431
711,2014-07-06,1427.38806349
710,2014-07-07,1411.12672181
709,2014-07-08,1395.75879906
708,2014-07-09,1406.86780839
707,2014-07-10,1404.33655669
706,2014-07-13,1423.75676262
705,2014-07-14,1433.11938603
704,2014-07-15,1431.88147543
703,2014-07-16,1436.23659052
702,2014-07-17,1435.58587251
701,2014-07-20,1417.92376461
700,2014-07-21,1424.82906037
699,2014-07-22,1430.2138317
698,2014-07-23,1427.59473374
697,2014-07-24,1430.90062798
696,2014-07-27,1426.51417973
695,2014-07-28,1427.18978563
694,2014-07-29,1429.79164727
693,2014-07-30,1431.89550667
692,2014-07-31,1424.11680486
691,2014-08-03,1424.91666684
690,2014-08-04,1427.88187155
689,2014-08-06,1424.01531001
688,2014-08-07,1420.17015742
687,2014-08-10,1418.49267017
686,2014-08-11,1424.37017078
685,2014-08-12,1420.91899681
684,2014-08-13,1422.23098347
683,2014-08-14,1423.0700653
682,2014-08-17,1421.11257139
681,2014-08-18,1413.2638145
680,2014-08-19,1413.48286224
679,2014-08-20,1406.61361621
678,2014-08-21,1410.48065315
677,2014-08-24,1402.61492363
676,2014-08-25,1411.92788282
675,2014-08-26,1418.91740092
674,2014-08-27,1441.44910055
673,2014-08-28,1438.12598159
672,2014-08-31,1434.94952757
671,2014-09-01,1445.11723575
670,2014-09-02,1451.5978738
669,2014-09-03,1458.41830428
668,2014-09-04,1460.40408535
667,2014-09-07,1468.31854704
666,2014-09-08,1466.6224221
665,2014-09-09,1462.62171959
664,2014-09-10,1459.3912746
663,2014-09-11,1459.96749318
662,2014-09-14,1460.02085813
661,2014-09-15,1457.20249414
660,2014-09-16,1464.34386504
659,2014-09-17,1476.04524897
658,2014-09-18,1482.84249221
657,2014-09-21,1492.39688696
656,2014-09-22,1487.39624282
655,2014-09-23,1488.99985739
654,2014-09-28,1489.17339806
