,date,value
913,2013-09-08,1202.09542048
912,2013-09-09,1216.92977736
911,2013-09-10,1234.93017071
910,2013-09-11,1237.12437244
909,2013-09-12,1239.00629063
908,2013-09-15,1266.07315862
907,2013-09-16,1269.51104928
906,2013-09-17,1278.43236078
905,2013-09-22,1286.82330081
904,2013-09-23,1294.51898238
903,2013-09-24,1294.48415964
902,2013-09-29,1312.49365502
901,2013-09-30,1305.97202423
900,2013-10-01,1316.55641688
899,2013-10-02,1317.59395768
898,2013-10-03,1312.57605771
897,2013-10-06,1326.30428908
896,2013-10-07,1328.14233177
895,2013-10-08,1326.55930021
894,2013-10-09,1332.94150686
893,2013-10-10,1342.94730158
892,2013-10-13,1338.15303166
891,2013-10-14,1347.82517019
890,2013-10-15,1353.5826082
889,2013-10-16,1360.33846543
888,2013-10-17,1353.54641806
887,2013-10-20,1360.73920819
886,2013-10-21,1357.89736266
885,2013-10-22,1363.17646469
884,2013-10-23,1347.17418093
883,2013-10-24,1343.56732652
882,2013-10-27,1347.33711423
881,2013-10-28,1338.04839826
880,2013-10-29,1341.99697274
879,2013-10-30,1337.12486027
878,2013-10-31,1338.09559088
877,2013-11-03,1338.22333201
876,2013-11-04,1348.58600263
875,2013-11-05,1343.95955209
874,2013-11-06,1348.05034689
873,2013-11-07,1356.00372572
872,2013-11-10,1357.24696654
871,2013-11-11,1358.36713836
870,2013-11-12,1351.71445003
869,2013-11-13,1350.45222644
868,2013-11-14,1359.7679287
867,2013-11-17,1368.9269831
866,2013-11-18,1372.84951627
865,2013-11-19,1373.63103646
864,2013-11-20,1377.75989532
863,2013-11-21,1378.21678234
862,2013-11-24,1384.87515378
861,2013-11-25,1383.78752445
860,2013-11-26,1380.00466325
859,2013-11-27,1382.83141327
858,2013-11-28,1390.09542731
857,2013-12-01,1410.03361654
856,2013-12-02,1405.85987695
855,2013-12-03,1397.23528135
854,2013-12-04,1391.58483443
853,2013-12-05,1393.15671394
852,2013-12-08,1401.26199599
851,2013-12-09,1395.62765444
850,2013-12-10,1380.00183022
849,2013-12-11,1371.87493612
848,2013-12-12,1358.739958
847,2013-12-15,1344.94433729
846,2013-12-16,1361.54033129
845,2013-12-17,1352.81991009
844,2013-12-18,1357.5090144
843,2013-12-19,1356.15945958
842,2013-12-22,1377.09605673
841,2013-12-23,1388.88571961
840,2013-12-24,1382.82963135
839,2013-12-25,1383.78036057
838,2013-12-26,1376.7014538
837,2013-12-29,1363.21700115
836,2013-12-30,1366.45392245
835,2013-12-31,1378.15037061
834,2014-01-01,1391.42633427
833,2014-01-02,1374.96301366
832,2014-01-05,1377.77813425
831,2014-01-06,1376.00054314
830,2014-01-07,1383.94344447
829,2014-01-08,1381.79324345
828,2014-01-09,1376.99677591
827,2014-01-12,1379.33694507
826,2014-01-13,1389.70676482
825,2014-01-14,1391.19745423
824,2014-01-15,1404.12706529
823,2014-01-16,1402.12387797
822,2014-01-19,1393.73371939
821,2014-01-20,1378.92489392
820,2014-01-21,1383.77533193
819,2014-01-22,1384.46510926
818,2014-01-23,1375.35411079
817,2014-01-26,1353.34717283
816,2014-01-27,1358.55168732
815,2014-01-28,1359.64178233
814,2014-01-29,1349.27653535
813,2014-01-30,1345.00573001
812,2014-02-02,1348.46873966
811,2014-02-03,1346.77272923
810,2014-02-04,1350.99333495
809,2014-02-05,1351.65724113
808,2014-02-06,1359.52726957
807,2014-02-09,1365.68064308
806,2014-02-10,1358.68227127
805,2014-02-11,1362.7378884
804,2014-02-12,1362.95596147
803,2014-02-13,1362.65204421
802,2014-02-16,1371.81759016
801,2014-02-17,1377.57622194
800,2014-02-18,1377.17041802
799,2014-02-19,1376.69696831
798,2014-02-20,1374.71893518
797,2014-02-23,1375.34798268
796,2014-02-24,1386.41566546
795,2014-02-25,1389.91389412
794,2014-02-26,1402.41115059
793,2014-02-27,1405.1023959
792,2014-03-02,1402.11654884
791,2014-03-03,1394.99136348
790,2014-03-04,1410.74446057
789,2014-03-05,1408.7055593
788,2014-03-06,1413.60446921
787,2014-03-09,1409.13474876
786,2014-03-10,1413.44995964
785,2014-03-11,1419.39237574
784,2014-03-12,1418.0076787
783,2014-03-13,1421.31728676
782,2014-03-17,1427.62132469
781,2014-03-18,1431.57993758
780,2014-03-19,1435.98535306
779,2014-03-20,1432.59051982
778,2014-03-23,1442.20737594
777,2014-03-24,1431.97974639
776,2014-03-25,1442.74836196
775,2014-03-26,1442.28869155
774,2014-03-27,1439.02630736
773,2014-03-30,1440.81806387
772,2014-03-31,1443.18938367
771,2014-04-01,1453.96431602
770,2014-04-02,1456.78922919
769,2014-04-03,1459.24081706
768,2014-04-06,1462.44559738
767,2014-04-07,1462.3199315
766,2014-04-08,1453.40103053
765,2014-04-09,1460.63411352
764,2014-04-10,1459.0507552
763,2014-04-13,1442.46702738
762,2014-04-16,1449.07656155
761,2014-04-17,1440.42483792
760,2014-04-22,1453.82726439
759,2014-04-23,1440.82673817
758,2014-04-24,1441.59534549
757,2014-04-27,1437.8929403
756,2014-04-28,1441.25406849
755,2014-04-29,1439.24252866
754,2014-04-30,1434.55857485
753,2014-05-01,1435.47666285
752,2014-05-04,1429.37062968
751,2014-05-07,1423.97603476
750,2014-05-08,1426.36000788
749,2014-05-11,1426.70827477
748,2014-05-12,1432.02795727
747,2014-05-13,1442.99781621
746,2014-05-14,1443.40497852
745,2014-05-15,1435.39805002
744,2014-05-18,1437.7064915
743,2014-05-19,1441.88446697
742,2014-05-20,1442.27919987
741,2014-05-21,1443.04920653
740,2014-05-22,1442.04893556
739,2014-05-25,1453.53209158
738,2014-05-26,1456.55083546
737,2014-05-27,1457.63499759
736,2014-05-28,1453.39790861
735,2014-05-29,1451.19167939
734,2014-06-01,1454.15675694
733,2014-06-02,1455.9669749
732,2014-06-05,1457.53201812
731,2014-06-08,1469.45839578
730,2014-06-09,1468.55945428
729,2014-06-10,1463.76107259
728,2014-06-11,1459.32206147
727,2014-06-12,1457.675507
726,2014-06-15,1454.81375979
725,2014-06-16,1458.35261752
724,2014-06-17,1460.52840812
723,2014-06-18,1462.2311293
722,2014-06-19,1467.23839774
721,2014-06-22,1467.67181934
720,2014-06-23,1465.96617065
719,2014-06-24,1464.33500341
718,2014-06-25,1449.61239869
717,2014-06-26,1445.31128093
716,2014-06-29,1448.64592381
715,2014-06-30,1450.43747778
714,2014-07-01,1447.72224932
713,2014-07-02,1446.60876695
712,2014-07-03,1454.89786932
711,2014-07-06,1451.3876927
710,2014-07-07,1436.44818247
709,2014-07-08,1423.06899629
708,2014-07-09,1432.98961775
707,2014-07-10,1427.83424346
706,2014-07-13,1442.04012531
705,2014-07-14,1452.3935359
704,2014-07-15,1450.56709612
703,2014-07-16,1457.14694433
702,2014-07-17,1453.61298433
701,2014-07-20,1435.15437802
700,2014-07-21,1440.26461504
699,2014-07-22,1446.32552841
698,2014-07-23,1446.03287131
697,2014-07-24,1449.57422004
696,2014-07-27,1446.34841348
695,2014-07-28,1446.39383048
694,2014-07-29,1447.9082998
693,2014-07-30,1449.38661233
692,2014-07-31,1437.17906121
691,2014-08-03,1432.6725288
690,2014-08-04,1436.87004266
689,2014-08-06,1435.06971257
688,2014-08-07,1428.72567565
687,2014-08-10,1429.13531547
686,2014-08-11,1436.21321516
685,2014-08-12,1431.49634737
684,2014-08-13,1434.92682163
683,2014-08-14,1435.69131858
682,2014-08-17,1433.9948326
681,2014-08-18,1428.99477077
680,2014-08-19,1430.81688042
679,2014-08-20,1424.24932624
678,2014-08-21,1428.08950383
677,2014-08-24,1421.60587215
676,2014-08-25,1429.87424399
675,2014-08-26,1437.53616154
674,2014-08-27,1457.59844481
673,2014-08-28,1452.89986861
672,2014-08-31,1448.34700225
671,2014-09-01,1455.78660219
670,2014-09-02,1459.99383322
669,2014-09-03,1464.51223481
668,2014-09-04,1469.31153536
667,2014-09-07,1477.67844193
666,2014-09-08,1477.59870858
665,2014-09-09,1472.86124806
664,2014-09-10,1466.94366177
