,date,value
882,2013-10-27,5395.90893375
881,2013-10-28,5430.54668959
880,2013-10-29,5465.40679428
879,2013-10-30,5500.49067513
878,2013-10-31,5535.79976863
877,2013-11-03,5552.32557553
876,2013-11-04,5568.90071628
875,2013-11-05,5585.52533815
874,2013-11-06,5602.19958885
873,2013-11-07,5618.92361655
872,2013-11-10,5635.69756983
871,2013-11-11,5652.52159773
870,2013-11-12,5669.39584976
869,2013-11-13,5686.32047582
868,2013-11-14,5703.29562632
867,2013-11-17,5720.32145206
866,2013-11-18,5737.39810434
865,2013-11-19,5754.52573489
864,2013-11-20,5771.70449588
863,2013-11-21,5788.93453995
862,2013-11-24,5806.2160202
861,2013-11-25,5823.54909018
860,2013-11-26,5840.9339039
859,2013-11-27,5858.37061582
858,2013-11-28,5875.85938088
857,2013-12-01,5893.40035447
856,2013-12-02,5910.99369244
855,2013-12-03,5928.63955111
854,2013-12-04,5946.33808728
853,2013-12-05,5964.08945819
852,2013-12-08,5981.89382158
851,2013-12-09,6002.69862473
850,2013-12-10,6023.5757862
849,2013-12-11,6044.52555766
848,2013-12-12,6065.54819165
847,2013-12-15,6086.64394157
846,2013-12-16,6107.81306171
845,2013-12-17,6129.05580727
844,2013-12-18,6150.3724343
843,2013-12-19,6171.76319977
842,2013-12-22,6193.22836151
841,2013-12-23,6214.76817829
840,2013-12-24,6236.38290975
839,2013-12-25,6258.07281643
838,2013-12-26,6279.8381598
837,2013-12-29,6301.67920222
836,2013-12-30,6323.59620696
835,2013-12-31,6345.58943823
834,2014-01-01,6367.65916114
833,2014-01-02,6389.80564172
832,2014-01-05,6412.02914693
831,2014-01-06,6434.32994466
830,2014-01-07,6456.70830374
829,2014-01-08,6479.16449391
828,2014-01-09,6501.69878586
827,2014-01-12,6524.31145125
826,2014-01-13,6547.00276264
825,2014-01-14,6569.77299356
824,2014-01-15,6592.6224185
823,2014-01-16,6615.55131288
822,2014-01-19,6638.55995309
821,2014-01-20,6661.6486165
820,2014-01-21,6684.81758142
819,2014-01-22,6708.06712713
818,2014-01-23,6731.3975339
817,2014-01-26,6754.80908294
816,2014-01-27,6778.30205648
815,2014-01-28,6801.8767377
814,2014-01-29,6825.53341078
813,2014-01-30,6849.27236089
812,2014-02-02,6872.38737199
811,2014-02-03,6895.58039192
810,2014-02-04,6918.85168395
809,2014-02-05,6942.20151223
808,2014-02-06,6965.63014181
807,2014-02-09,6989.13783862
806,2014-02-10,7012.72486951
805,2014-02-11,7036.3915022
804,2014-02-12,7060.13800535
803,2014-02-13,7083.9646485
802,2014-02-16,7107.8717021
801,2014-02-17,7131.85943753
800,2014-02-18,7155.92812708
799,2014-02-19,7180.07804394
798,2014-02-20,7204.30946225
797,2014-02-23,7228.62265706
796,2014-02-24,7253.01790434
795,2014-02-25,7277.49548101
794,2014-02-26,7302.05566492
793,2014-02-27,7326.69873485
792,2014-03-02,7351.42497052
791,2014-03-03,7376.23465261
790,2014-03-04,7401.12806272
789,2014-03-05,7426.10548344
788,2014-03-06,7451.16719826
787,2014-03-09,7476.31349168
786,2014-03-10,7474.29607549
785,2014-03-11,7472.27920368
784,2014-03-12,7470.2628761
783,2014-03-13,7468.24709262
782,2014-03-17,7466.23185307
781,2014-03-18,7464.21715732
780,2014-03-19,7462.20300521
779,2014-03-20,7460.18939661
778,2014-03-23,7458.17633136
777,2014-03-24,7456.16380932
776,2014-03-25,7454.15183034
775,2014-03-26,7452.14039427
774,2014-03-27,7450.12950098
773,2014-03-30,7448.1191503
772,2014-03-31,7446.1093421
771,2014-04-01,7444.10007622
770,2014-04-02,7442.09135253
769,2014-04-03,7440.08317088
768,2014-04-06,7438.07553112
767,2014-04-07,7436.0684331
766,2014-04-08,7434.06187667
765,2014-04-09,7432.0558617
764,2014-04-10,7430.05038803
763,2014-04-13,7428.04545552
762,2014-04-16,7426.04106403
761,2014-04-17,7424.0372134
760,2014-04-22,7422.0339035
759,2014-04-23,7420.03113416
758,2014-04-24,7418.02890526
757,2014-04-27,7416.02721664
756,2014-04-28,7414.02606816
755,2014-04-29,7412.02545967
754,2014-04-30,7410.02539103
753,2014-05-01,7379.21907772
752,2014-05-04,7348.54083804
751,2014-05-07,7317.99013956
750,2014-05-08,7287.56645203
749,2014-05-11,7257.26924743
748,2014-05-12,7227.0979999
747,2014-05-13,7197.0521858
746,2014-05-14,7167.13128366
745,2014-05-15,7137.33477417
744,2014-05-18,7107.66214018
743,2014-05-19,7078.11286669
742,2014-05-20,7048.68644085
741,2014-05-21,7019.38235193
740,2014-05-22,6990.20009133
739,2014-05-25,6961.13915257
738,2014-05-26,6932.19903125
737,2014-05-27,6903.37922511
736,2014-05-28,6874.67923393
735,2014-05-29,6846.09855961
734,2014-06-01,6817.63670609
733,2014-06-02,6789.2931794
732,2014-06-05,6761.06748761
731,2014-06-08,6732.95914083
730,2014-06-09,6704.9676512
729,2014-06-10,6677.09253293
728,2014-06-11,6649.33330219
727,2014-06-12,6621.6894772
726,2014-06-15,6594.16057819
725,2014-06-16,6566.74612734
724,2014-06-17,6539.44564887
723,2014-06-18,6512.25866894
722,2014-06-19,6485.1847157
721,2014-06-22,6458.22331926
720,2014-06-23,6431.37401166
719,2014-06-24,6404.63632692
718,2014-06-25,6378.00980097
717,2014-06-26,6351.49397168
716,2014-06-29,6325.08837886
715,2014-06-30,6298.79256419
714,2014-07-01,6299.01817984
713,2014-07-02,6299.24380356
712,2014-07-03,6299.46943537
711,2014-07-06,6299.69507526
710,2014-07-07,6299.92072323
709,2014-07-08,6300.14637928
708,2014-07-09,6300.37204342
707,2014-07-10,6300.59771564
706,2014-07-13,6300.82339594
705,2014-07-14,6301.04908433
704,2014-07-15,6301.2747808
703,2014-07-16,6301.50048535
702,2014-07-17,6301.72619799
701,2014-07-20,6301.95191871
700,2014-07-21,6302.17764752
699,2014-07-22,6302.40338441
698,2014-07-23,6302.62912939
697,2014-07-24,6302.85488246
696,2014-07-27,6303.08064361
695,2014-07-28,6303.30641285
694,2014-07-29,6303.53219017
693,2014-07-30,6303.75797559
692,2014-07-31,6303.98376909
691,2014-08-03,6304.20957067
690,2014-08-04,6304.43538035
689,2014-08-06,6304.66119811
688,2014-08-07,6293.91548053
687,2014-08-10,6283.18807804
686,2014-08-11,6272.47895942
685,2014-08-12,6261.78809352
684,2014-08-13,6251.11544922
683,2014-08-14,6240.46099546
682,2014-08-17,6229.82470124
681,2014-08-18,6219.20653562
680,2014-08-19,6208.60646768
679,2014-08-20,6198.02446659
678,2014-08-21,6187.46050155
677,2014-08-24,6176.91454182
676,2014-08-25,6166.38655671
675,2014-08-26,6155.87651559
674,2014-08-27,6145.38438788
673,2014-08-28,6134.91014303
672,2014-08-31,6124.45375057
671,2014-09-01,6114.01518008
670,2014-09-02,6103.59440118
669,2014-09-03,6093.19138353
668,2014-09-04,6082.80609688
667,2014-09-07,6072.438511
666,2014-09-08,6062.08859572
665,2014-09-09,6051.75632092
664,2014-09-10,6041.44165654
663,2014-09-11,6031.14457256
662,2014-09-14,6020.86503901
661,2014-09-15,6010.60302599
660,2014-09-16,6000.35850363
659,2014-09-17,5990.13144212
658,2014-09-18,5979.9218117
657,2014-09-21,5969.72958266
656,2014-09-22,5959.55472534
655,2014-09-23,5949.39721014
654,2014-09-28,5939.25700749
653,2014-09-29,5929.13408788
652,2014-09-30,5919.02842186
651,2014-10-01,5888.87777439
650,2014-10-02,5858.88070982
649,2014-10-05,5829.03644582
648,2014-10-06,5799.34420404
647,2014-10-07,5769.80321012
646,2014-10-12,5740.41269361
645,2014-10-13,5711.171888
644,2014-10-14,5682.08003069
643,2014-10-19,5653.13636297
642,2014-10-20,5624.34012996
641,2014-10-21,5595.69058067
640,2014-10-22,5567.18696791
639,2014-10-23,5538.8285483
638,2014-10-26,5510.61458225
637,2014-10-27,5482.54433393
636,2014-10-28,5454.61707126
635,2014-10-29,5426.83206591
634,2014-10-30,5399.18859322
633,2014-11-02,5371.68593226
