,date,value
1221,31-05-2012,1.01447536358
1220,03-06-2012,0.98897325303
1219,04-06-2012,0.996017611576
1218,05-06-2012,0.993468682857
1217,06-06-2012,1.00645264312
1216,07-06-2012,1.02371542038
1215,10-06-2012,1.02219071591
1214,11-06-2012,1.01358575168
1213,12-06-2012,1.00786953958
1212,13-06-2012,0.991482328043
1211,14-06-2012,0.981401577433
1210,17-06-2012,0.985651600859
1209,18-06-2012,0.984372005642
1208,19-06-2012,0.99000453279
1207,20-06-2012,0.98738935423
1206,21-06-2012,0.982861664085
1205,24-06-2012,1.01961639285
1204,25-06-2012,1.00127995898
1203,26-06-2012,0.992260279438
1202,27-06-2012,0.994339556867
1201,28-06-2012,0.981464476009
1200,01-07-2012,1.00077542982
1199,02-07-2012,1.0021901069
1198,03-07-2012,1.00189083503
1197,04-07-2012,1.0017443022
1196,05-07-2012,1.00103551248
1195,08-07-2012,0.996802702218
1194,09-07-2012,0.998474179506
1193,10-07-2012,0.997058835289
1192,11-07-2012,0.997269428323
1191,12-07-2012,0.994201590815
1190,15-07-2012,0.995632280927
1189,16-07-2012,0.997755924143
1188,17-07-2012,1.01261953848
1187,18-07-2012,1.01729235339
1186,19-07-2012,1.0082555478
1185,22-07-2012,1.00363269904
1184,23-07-2012,0.992262804719
1183,24-07-2012,0.997689791481
1182,25-07-2012,1.00712718107
1181,26-07-2012,1.00843271491
1180,30-07-2012,1.02061860546
1179,31-07-2012,1.01227139368
1178,01-08-2012,1.01393455355
1177,02-08-2012,1.00099646359
1176,05-08-2012,0.986554182931
1175,06-08-2012,0.984590114272
1174,07-08-2012,1.01100715695
1173,08-08-2012,1.01216926058
1172,09-08-2012,1.00895842565
1171,12-08-2012,1.00415970678
1170,13-08-2012,0.99505601581
1169,14-08-2012,1.00160686391
1168,15-08-2012,0.998737488908
1167,16-08-2012,1.00549046138
1166,19-08-2012,1.00737440616
1165,20-08-2012,1.00660256034
1164,21-08-2012,1.01388189301
1163,22-08-2012,1.00998600781
1162,23-08-2012,1.00622810682
1161,26-08-2012,1.00121459837
1160,27-08-2012,1.00506876468
1159,28-08-2012,0.993351644605
1158,29-08-2012,0.999973271398
1157,30-08-2012,1.00098831391
1156,02-09-2012,0.996138544149
1155,03-09-2012,1.00241808295
1154,04-09-2012,0.994104381873
1153,05-09-2012,0.990541963897
1152,06-09-2012,0.990123942662
1151,09-09-2012,1.01438794493
1150,10-09-2012,1.02120415104
1149,11-09-2012,1.02010833531
1148,12-09-2012,1.02896008988
1147,13-09-2012,1.02671924049
1146,19-09-2012,1.02778414257
1145,20-09-2012,1.02151006734
1144,23-09-2012,1.02304618335
1143,24-09-2012,1.0396594897
1142,27-09-2012,1.06313327545
1141,02-10-2012,1.09424221337
1140,03-10-2012,1.09985743483
1139,04-10-2012,1.08879560183
1138,09-10-2012,1.06660840536
1137,10-10-2012,1.06761102675
1136,11-10-2012,1.07245036008
1135,14-10-2012,1.06569520766
1134,15-10-2012,1.0784960192
1133,16-10-2012,1.08820703927
1132,17-10-2012,1.0952790922
1131,18-10-2012,1.10351837412
1130,21-10-2012,1.0871779974
1129,22-10-2012,1.09563581472
1128,23-10-2012,1.08228483189
1127,24-10-2012,1.08987171685
1126,25-10-2012,1.10134943015
1125,28-10-2012,1.09759381075
1124,29-10-2012,1.08661213019
1123,30-10-2012,1.09989836494
1122,31-10-2012,1.10722950815
1121,01-11-2012,1.11215784228
1120,04-11-2012,1.11202314348
1119,05-11-2012,1.11881761825
1118,06-11-2012,1.11596125245
1117,07-11-2012,1.10722425383
1116,08-11-2012,1.10530212571
1115,11-11-2012,1.10300128697
1114,12-11-2012,1.09448328795
1113,13-11-2012,1.09145050441
1112,14-11-2012,1.0852506337
1111,15-11-2012,1.07452355611
1110,18-11-2012,1.08058518735
1109,19-11-2012,1.08633699482
1108,20-11-2012,1.08608142338
1107,21-11-2012,1.09241929757
1106,22-11-2012,1.09176565119
1105,25-11-2012,1.10370000522
1104,26-11-2012,1.11112659109
1103,27-11-2012,1.12227338875
1102,28-11-2012,1.12675356263
1101,29-11-2012,1.12590034396
1100,02-12-2012,1.12647875569
1099,03-12-2012,1.12634218082
1098,04-12-2012,1.12765014949
1097,05-12-2012,1.13832805709
1096,06-12-2012,1.13713264582
1095,09-12-2012,1.14524385776
1094,10-12-2012,1.14245147776
1093,11-12-2012,1.15009274167
1092,12-12-2012,1.13422007198
1091,13-12-2012,1.11066170172
1090,16-12-2012,1.09369989358
1089,17-12-2012,1.08708972924
1088,18-12-2012,1.09693844603
1087,19-12-2012,1.10964061537
1086,20-12-2012,1.10129224255
1085,23-12-2012,1.09026684407
1084,24-12-2012,1.08034179143
1083,25-12-2012,1.07312950722
1082,26-12-2012,1.07647750317
1081,27-12-2012,1.07609441554
1080,30-12-2012,1.07922974261
1079,31-12-2012,1.07525898595
1078,01-01-2013,1.09844351696
1077,02-01-2013,1.09891730148
1076,03-01-2013,1.09055215152
1075,06-01-2013,1.10357714414
1074,07-01-2013,1.09771996279
1073,08-01-2013,1.09536430828
1072,09-01-2013,1.10532352013
