,date,value
1057,2013-01-31,1154.02366192
1056,2013-02-03,1164.27559601
1055,2013-02-04,1163.10805605
1054,2013-02-05,1173.19666869
1053,2013-02-06,1176.7857345
1052,2013-02-07,1179.64987499
1051,2013-02-10,1188.53900936
1050,2013-02-11,1193.90222415
1049,2013-02-12,1199.03052544
1048,2013-02-13,1199.59898691
1047,2013-02-14,1193.86601977
1046,2013-02-17,1194.40116499
1045,2013-02-18,1186.89585047
1044,2013-02-19,1191.7804779
1043,2013-02-20,1206.17992086
1042,2013-02-21,1189.88260559
1041,2013-02-25,1192.80078572
1040,2013-02-26,1183.7933862
1039,2013-02-27,1183.39088581
1038,2013-02-28,1189.08908849
1037,2013-03-03,1180.29404536
1036,2013-03-04,1184.63051877
1035,2013-03-05,1195.55066462
1034,2013-03-06,1202.37263487
1033,2013-03-07,1206.52185102
1032,2013-03-10,1211.58502353
1031,2013-03-11,1212.3832963
1030,2013-03-12,1214.4171906
1029,2013-03-13,1215.76949099
1028,2013-03-14,1225.26837916
1027,2013-03-17,1220.539291
1026,2013-03-18,1222.29672958
1025,2013-03-19,1228.84561341
1024,2013-03-20,1225.46235819
1023,2013-03-21,1221.00133117
1022,2013-03-24,1228.45426826
1021,2013-03-27,1225.48596736
1020,2013-03-28,1211.99603082
1019,2013-04-02,1216.15292601
1018,2013-04-03,1217.46855567
1017,2013-04-04,1208.53239115
1016,2013-04-07,1202.53204108
1015,2013-04-08,1207.67292246
1014,2013-04-09,1202.08484795
1013,2013-04-10,1200.3876731
1012,2013-04-11,1196.76848975
1011,2013-04-14,1193.09420945
1010,2013-04-17,1184.55532586
1009,2013-04-18,1170.9236869
1008,2013-04-21,1164.97117965
1007,2013-04-22,1167.61265036
1006,2013-04-23,1175.22964167
1005,2013-04-24,1177.53643158
1004,2013-04-25,1174.9233969
1003,2013-04-28,1164.5454173
1002,2013-04-29,1167.83586644
1001,2013-04-30,1177.61776911
1000,2013-05-01,1168.152648
999,2013-05-02,1169.97837069
998,2013-05-05,1171.9229238
997,2013-05-06,1179.99727624
996,2013-05-07,1185.82679761
995,2013-05-08,1186.37013811
994,2013-05-09,1171.67762511
993,2013-05-12,1158.05050401
992,2013-05-13,1169.02553678
991,2013-05-16,1185.25934659
990,2013-05-19,1196.72348844
989,2013-05-20,1207.59754768
988,2013-05-21,1208.30175695
987,2013-05-22,1210.15510579
986,2013-05-23,1190.11398781
985,2013-05-26,1199.91152249
984,2013-05-27,1201.02102062
983,2013-05-28,1222.60620686
982,2013-05-29,1211.08809387
981,2013-05-30,1205.8719327
980,2013-06-02,1206.87022266
979,2013-06-03,1215.11668045
978,2013-06-04,1220.21425724
977,2013-06-05,1212.91475341
976,2013-06-06,1209.64744136
975,2013-06-09,1218.15198458
974,2013-06-10,1224.6942145
973,2013-06-11,1216.5875267
972,2013-06-12,1211.92568715
971,2013-06-13,1200.46194101
970,2013-06-16,1203.59358305
969,2013-06-17,1204.95271102
968,2013-06-18,1206.19982646
967,2013-06-19,1201.87937488
966,2013-06-20,1190.51523669
965,2013-06-23,1186.94652353
964,2013-06-24,1168.76360912
963,2013-06-25,1164.47726848
962,2013-06-26,1166.37825579
961,2013-06-27,1165.07536052
960,2013-06-30,1170.23735118
959,2013-07-01,1172.75007117
958,2013-07-02,1177.23769417
957,2013-07-03,1166.18625865
956,2013-07-04,1171.04629907
955,2013-07-07,1175.47130145
954,2013-07-08,1178.947103
953,2013-07-09,1177.79673648
952,2013-07-10,1177.80681395
951,2013-07-11,1180.3932407
950,2013-07-14,1188.72049456
949,2013-07-15,1192.25168873
948,2013-07-17,1194.89331514
947,2013-07-18,1200.05484387
946,2013-07-21,1197.57302205
945,2013-07-22,1201.43621979
944,2013-07-23,1207.32706799
943,2013-07-24,1213.79962248
942,2013-07-25,1203.08816822
941,2013-07-28,1194.68861658
940,2013-07-29,1195.98473298
939,2013-07-30,1164.71098268
938,2013-07-31,1167.81297555
937,2013-08-01,1167.12902732
936,2013-08-04,1163.71271558
935,2013-08-05,1158.15257242
934,2013-08-06,1154.26460157
933,2013-08-07,1157.87975692
932,2013-08-08,1162.21315578
931,2013-08-11,1173.4676005
930,2013-08-12,1171.60697361
929,2013-08-13,1177.37180974
928,2013-08-14,1177.8031077
927,2013-08-15,1170.52173536
926,2013-08-18,1174.61555606
925,2013-08-19,1178.56607615
924,2013-08-20,1172.14025893
923,2013-08-21,1161.56606521
922,2013-08-22,1157.48259166
921,2013-08-25,1154.89962593
920,2013-08-26,1147.83606797
919,2013-08-27,1129.51782938
918,2013-08-28,1137.40474274
917,2013-08-29,1143.89550964
916,2013-09-01,1156.23021629
915,2013-09-02,1162.51750062
914,2013-09-03,1158.43496134
913,2013-09-08,1143.09666235
912,2013-09-09,1153.58128495
911,2013-09-10,1165.00726972
910,2013-09-11,1168.36631947
909,2013-09-12,1165.84726673
908,2013-09-15,1186.22226165
907,2013-09-16,1188.15669759
906,2013-09-17,1190.96683564
905,2013-09-22,1194.26068382
904,2013-09-23,1203.58647419
903,2013-09-24,1204.88906736
902,2013-09-29,1218.76943565
901,2013-09-30,1208.97921293
900,2013-10-01,1216.31592742
899,2013-10-02,1216.14740989
898,2013-10-03,1215.91171383
897,2013-10-06,1231.4144899
896,2013-10-07,1233.52828818
895,2013-10-08,1237.94939766
894,2013-10-09,1242.23870957
893,2013-10-10,1254.09628728
892,2013-10-13,1250.73994587
891,2013-10-14,1258.67638345
890,2013-10-15,1258.22572964
889,2013-10-16,1260.16238623
888,2013-10-17,1254.05200177
887,2013-10-20,1256.4253914
886,2013-10-21,1259.99883163
885,2013-10-22,1260.45036247
884,2013-10-23,1247.56740161
883,2013-10-24,1244.61123785
882,2013-10-27,1257.00979788
881,2013-10-28,1248.13418777
