,date,value
719,2014-06-24,842.083784175
718,2014-06-25,836.155226356
717,2014-06-26,835.077033387
716,2014-06-29,837.892277713
715,2014-06-30,839.238232138
714,2014-07-01,836.508298657
713,2014-07-02,841.243286245
712,2014-07-03,844.606766706
711,2014-07-06,846.537142528
710,2014-07-07,840.061310142
709,2014-07-08,828.081832277
708,2014-07-09,833.138927459
707,2014-07-10,830.264102849
706,2014-07-13,842.434275128
705,2014-07-14,845.343375842
704,2014-07-15,849.104515588
703,2014-07-16,849.722600064
702,2014-07-17,844.637153961
701,2014-07-20,843.229997924
700,2014-07-21,843.242785972
699,2014-07-22,848.125914322
698,2014-07-23,847.77486487
697,2014-07-24,849.271811578
696,2014-07-27,847.244915302
695,2014-07-28,845.975530982
694,2014-07-29,848.251235269
693,2014-07-30,850.316474682
692,2014-07-31,841.951292936
691,2014-08-03,843.953932002
690,2014-08-04,841.004878539
689,2014-08-06,831.123815755
688,2014-08-07,828.879599794
687,2014-08-10,821.533002508
686,2014-08-11,823.821562836
685,2014-08-12,824.775590704
684,2014-08-13,822.602868226
683,2014-08-14,826.299969992
682,2014-08-17,829.005243123
681,2014-08-18,829.880301364
680,2014-08-19,834.147306772
679,2014-08-20,835.239084164
678,2014-08-21,841.322366058
677,2014-08-24,834.031712853
676,2014-08-25,841.147982984
675,2014-08-26,839.368468472
674,2014-08-27,849.656785592
673,2014-08-28,846.155742086
672,2014-08-31,846.381944952
671,2014-09-01,850.930984418
670,2014-09-02,855.03523227
669,2014-09-03,855.066244652
668,2014-09-04,857.209800203
667,2014-09-07,859.654256832
666,2014-09-08,855.627422094
665,2014-09-09,854.989037948
664,2014-09-10,850.477441371
663,2014-09-11,854.02706595
662,2014-09-14,855.536022627
661,2014-09-15,853.385691116
660,2014-09-16,859.168470225
659,2014-09-17,864.170507933
658,2014-09-18,869.572610443
657,2014-09-21,872.635609513
656,2014-09-22,871.749552963
655,2014-09-23,870.508129758
654,2014-09-28,880.712947469
653,2014-09-29,883.213985652
652,2014-09-30,882.367652644
651,2014-10-01,876.899155088
650,2014-10-02,881.949256158
649,2014-10-05,893.757683102
648,2014-10-06,889.5100586
647,2014-10-07,888.955411021
646,2014-10-12,869.052288199
645,2014-10-13,874.500968445
644,2014-10-14,858.475180951
643,2014-10-19,862.640264649
642,2014-10-20,869.423276038
641,2014-10-21,872.931625044
640,2014-10-22,881.888420096
639,2014-10-23,886.863497152
638,2014-10-26,885.352252572
637,2014-10-27,885.333407587
636,2014-10-28,887.62468786
635,2014-10-29,884.27412485
634,2014-10-30,888.320591057
633,2014-11-02,898.129583957
632,2014-11-03,905.349689606
631,2014-11-04,905.32182768
630,2014-11-05,911.606546526
629,2014-11-06,910.33569933
628,2014-11-09,908.985996061
627,2014-11-10,909.025473089
626,2014-11-11,908.980620143
625,2014-11-12,908.295679693
624,2014-11-13,910.77771926
623,2014-11-16,904.228557372
622,2014-11-17,910.518565035
621,2014-11-18,913.674352533
620,2014-11-19,914.448968673
619,2014-11-20,912.115832659
618,2014-11-23,909.049326258
617,2014-11-24,904.988631968
616,2014-11-25,903.984843291
615,2014-11-26,916.746388552
614,2014-11-27,921.907493671
613,2014-11-30,922.439353196
612,2014-12-01,921.143364947
611,2014-12-02,923.201084739
610,2014-12-03,930.185231702
609,2014-12-04,932.710592714
608,2014-12-07,936.334232845
607,2014-12-08,932.752527049
606,2014-12-09,921.096152678
605,2014-12-10,923.449227024
604,2014-12-11,926.362605159
603,2014-12-14,910.947141471
602,2014-12-15,915.012548616
601,2014-12-16,910.771230672
600,2014-12-17,908.538686969
599,2014-12-18,925.41285625
598,2014-12-21,938.390572025
597,2014-12-22,929.708285701
596,2014-12-23,923.536549167
595,2014-12-24,921.325490182
594,2014-12-25,919.167893025
593,2014-12-28,920.222070479
592,2014-12-29,916.248766254
591,2014-12-30,909.823320408
590,2014-12-31,916.904214467
589,2015-01-01,916.762338864
588,2015-01-04,914.499532958
587,2015-01-05,911.610949327
586,2015-01-06,910.577793175
585,2015-01-07,920.974182657
584,2015-01-08,932.72112268
583,2015-01-11,923.648343749
582,2015-01-12,924.795273781
581,2015-01-13,933.415078955
580,2015-01-14,919.209749063
579,2015-01-15,921.616153544
578,2015-01-18,924.635352659
577,2015-01-19,919.981333562
576,2015-01-20,927.015710699
575,2015-01-21,925.366818577
574,2015-01-22,925.162229853
573,2015-01-25,934.358394057
572,2015-01-26,936.00934094
571,2015-01-27,929.079692922
570,2015-01-28,927.494330997
569,2015-01-29,913.532661396
568,2015-02-01,912.452472869
567,2015-02-02,913.265283799
566,2015-02-03,915.653553415
565,2015-02-04,915.121513908
564,2015-02-05,919.812292284
563,2015-02-08,923.766743514
562,2015-02-09,916.924923685
561,2015-02-10,915.218929071
560,2015-02-11,915.923942729
559,2015-02-12,914.757900198
558,2015-02-15,916.556664768
557,2015-02-16,918.470761445
556,2015-02-17,920.440658578
555,2015-02-18,920.422476819
554,2015-02-19,920.346903094
553,2015-02-22,925.18558648
552,2015-02-23,935.238494446
551,2015-02-24,939.934316573
550,2015-02-25,939.39919136
549,2015-02-26,946.54948232
548,2015-03-01,956.455179299
547,2015-03-02,955.930395992
546,2015-03-03,949.858041885
545,2015-03-04,951.892181677
544,2015-03-08,960.173398848
543,2015-03-09,961.42396706
542,2015-03-10,960.509650971
541,2015-03-11,975.22101742
540,2015-03-12,986.925922424
539,2015-03-15,985.022119742
538,2015-03-16,991.793805508
537,2015-03-18,1003.12406967
536,2015-03-19,1014.42057616
535,2015-03-22,1027.03564645
534,2015-03-23,1020.79503699
533,2015-03-24,1010.26939167
532,2015-03-25,1012.40728561
531,2015-03-26,1005.33322822
530,2015-03-29,1014.32172397
529,2015-03-30,1014.75848085
528,2015-03-31,1019.91946502
527,2015-04-01,1014.64426782
526,2015-04-02,1024.66344257
525,2015-04-05,1025.69716447
524,2015-04-06,1027.59508998
523,2015-04-07,1045.21383064
522,2015-04-08,1038.34396915
521,2015-04-12,1077.99716117
520,2015-04-13,1085.12247404
519,2015-04-14,1075.6032425
518,2015-04-15,1081.74951047
517,2015-04-16,1079.33935257
516,2015-04-19,1050.84631946
515,2015-04-20,1056.8014003
514,2015-04-21,1065.34808879
513,2015-04-26,1060.27706053
512,2015-04-27,1050.02190556
511,2015-04-28,1021.60800565
510,2015-04-29,1021.08708123
509,2015-04-30,1016.08009622
508,2015-05-03,1021.86844012
507,2015-05-04,1025.80104638
506,2015-05-05,1017.04106354
505,2015-05-06,1011.97581585
504,2015-05-07,1008.61619632
503,2015-05-10,1020.89172762
502,2015-05-11,1022.96697967
501,2015-05-12,1016.6132866
500,2015-05-13,1021.79818817
499,2015-05-14,1022.24695135
498,2015-05-17,1019.45243571
497,2015-05-18,1033.72475927
496,2015-05-19,1049.4056163
495,2015-05-20,1046.69118846
494,2015-05-21,1056.11562482
493,2015-05-25,1051.13202646
492,2015-05-26,1041.46940536
491,2015-05-27,1037.4034826
490,2015-05-28,1033.4296209
489,2015-05-31,1032.25941352
488,2015-06-01,1036.18649141
487,2015-06-02,1031.13480356
486,2015-06-03,1036.22166655
485,2015-06-04,1037.75774314
484,2015-06-07,1036.06353897
483,2015-06-08,1033.65433908
482,2015-06-09,1021.30332003
481,2015-06-10,1019.65246229
480,2015-06-11,1025.42089214
479,2015-06-14,1028.2025747
478,2015-06-15,1016.40549358
477,2015-06-16,1020.8879157
476,2015-06-17,1022.84834071
475,2015-06-18,1015.32434921
474,2015-06-21,1025.45424276
473,2015-06-22,1015.28058029
472,2015-06-23,1011.36285527
471,2015-06-24,1004.98640429
470,2015-06-25,1004.07494076
469,2015-06-28,989.727225237
468,2015-06-29,989.963602995
467,2015-06-30,991.852438282
466,2015-07-01,1011.49715209
465,2015-07-02,1008.77808885
464,2015-07-05,1003.80706457
463,2015-07-06,1005.50772956
462,2015-07-07,1004.03518532
461,2015-07-08,996.703610969
460,2015-07-09,1004.6062597
459,2015-07-12,1003.47229795
458,2015-07-13,1013.78456239
457,2015-07-14,1023.49816702
456,2015-07-15,1024.58129707
455,2015-07-16,1030.56207946
454,2015-07-19,1038.4467218
453,2015-07-20,1040.53110549
452,2015-07-21,1034.90552336
451,2015-07-22,1032.38470821
450,2015-07-23,1032.66246111
449,2015-07-27,1058.11083437
448,2015-07-28,1068.43572564
447,2015-07-29,1076.36872395
446,2015-07-30,1068.08594429
445,2015-08-02,1061.29966894
444,2015-08-03,1060.90564778
443,2015-08-04,1065.97654819
442,2015-08-05,1076.53867536
441,2015-08-06,1069.92571932
440,2015-08-09,1068.06498241
439,2015-08-10,1076.46000562
438,2015-08-11,1069.32730806
437,2015-08-12,1061.04518049
436,2015-08-13,1067.22231032
435,2015-08-16,1065.93323107
434,2015-08-17,1070.658597
433,2015-08-18,1075.49363356
432,2015-08-19,1072.89533383
431,2015-08-20,1068.16860191
430,2015-08-23,1027.34613712
429,2015-08-24,982.916497089
428,2015-08-25,1007.92874571
427,2015-08-26,1001.83801065
426,2015-08-27,1009.77760586
425,2015-08-30,1016.86130638
424,2015-08-31,1007.60350269
423,2015-09-01,997.99303616
422,2015-09-02,1010.80639261
421,2015-09-03,1026.50765804
420,2015-09-06,1014.12929519
419,2015-09-07,1011.16261864
418,2015-09-08,1013.13731079
417,2015-09-09,1008.9075519
416,2015-09-10,996.831945408
415,2015-09-16,1010.71211
414,2015-09-17,1010.26888322
413,2015-09-20,995.211093669
412,2015-09-21,1002.30155493
411,2015-09-24,961.595719248
410,2015-09-29,925.152359534
409,2015-09-30,924.472519814
408,2015-10-01,927.673318411
407,2015-10-06,936.913675179
406,2015-10-07,933.804622181
405,2015-10-08,933.172288903
404,2015-10-11,934.793033393
403,2015-10-12,930.842053863
402,2015-10-13,931.891470867
401,2015-10-14,923.696950376
400,2015-10-15,939.22317622
399,2015-10-18,957.634368911
398,2015-10-19,956.742888419
397,2015-10-20,951.996169553
396,2015-10-21,935.884807344
395,2015-10-22,931.784858837
394,2015-10-25,960.624246256
393,2015-10-26,954.948145764
392,2015-10-27,954.006291786
391,2015-10-28,964.696513212
390,2015-10-29,969.307717514
389,2015-11-01,969.085018336
388,2015-11-02,974.02102059
387,2015-11-03,984.932606746
386,2015-11-04,985.364898988
385,2015-11-05,977.079227022
384,2015-11-08,977.240389332
383,2015-11-09,972.75452673
382,2015-11-10,970.988693905
381,2015-11-11,976.736165897
380,2015-11-12,967.254040977
379,2015-11-15,937.472107957
378,2015-11-16,957.989588248
377,2015-11-17,967.009985854
376,2015-11-18,971.444107764
375,2015-11-19,978.994641268
374,2015-11-22,979.996920557
373,2015-11-23,984.035836994
372,2015-11-24,971.761661132
371,2015-11-25,978.954978107
370,2015-11-26,983.174230273
369,2015-11-29,980.367921423
368,2015-11-30,969.266482844
367,2015-12-01,991.726648764
366,2015-12-02,990.355326472
365,2015-12-03,981.100625108
364,2015-12-06,989.23593431
363,2015-12-07,982.165539347
362,2015-12-08,981.715749925
361,2015-12-09,984.986283076
360,2015-12-10,978.519218925
359,2015-12-13,965.440479309
358,2015-12-14,964.799207595
357,2015-12-15,978.350438752
356,2015-12-16,973.110514361
355,2015-12-17,982.276343675
354,2015-12-20,969.792603037
353,2015-12-21,976.069659851
352,2015-12-22,971.960251152
351,2015-12-23,977.29258923
350,2015-12-24,986.975449631
349,2015-12-27,991.780898672
348,2015-12-28,982.713895101
347,2015-12-29,990.741820079
346,2015-12-30,989.023663817
345,2015-12-31,981.833924734
344,2016-01-03,988.361700784
343,2016-01-04,980.858297911
342,2016-01-05,985.587729843
341,2016-01-06,986.525525141
340,2016-01-07,966.005802429
339,2016-01-10,956.776936921
338,2016-01-11,955.044332401
337,2016-01-12,965.852580005
336,2016-01-13,967.402370376
335,2016-01-14,937.602388193
334,2016-01-17,938.191542312
333,2016-01-18,942.721151895
332,2016-01-19,952.868120852
331,2016-01-20,931.867294851
330,2016-01-21,941.479144756
329,2016-01-24,960.293295004
328,2016-01-25,955.510953155
327,2016-01-26,956.254751907
326,2016-01-27,953.320468898
325,2016-01-28,930.56798741
324,2016-01-31,953.129849849
