נתונים היסטוריים - אורמת טכנו - 01134402
מתאריך 29/05/2012 עד תאריך 29/05/2017, תדירות נתונים: יומי

תאריך,שער נעילה מתואם,שער נעילה (באגורות)    ,שינוי(%),שער פתיחה,שער בסיס,שער גבוה,שער נמוך,הון רשום למסחר,שווי שוק (אלפי ש"ח),מחזור מסחר(ש"ח),מחזור ביחידות,מספר עסקאות,סוג האקס *,מקדם אקס,ממ"מ,אחוז החזקות הציבור למדד
31/05/2015,14249.0651,14540.0000,1.61,14180.0000,14310.0000,14540.0000,14180.0000,48828331,7099639,3761018,26085,290,,,48533775.00,
28/05/2015,14023.6612,14310.0000,0.21,14320.0000,14280.0000,14560.0000,14270.0000,48828331,6987334,33503850,233397,790,,,48533775.00,
27/05/2015,13994.2624,14280.0000,-1.18,14240.0000,14450.0000,14520.0000,14210.0000,48828331,6972686,8938365,62398,645,,,48533775.00,
26/05/2015,14160.8686,14450.0000,-2.10,14660.0000,14760.0000,14770.0000,14450.0000,48828331,7055694,42246261,291800,533,,,48533775.00,
25/05/2015,14464.6630,14760.0000,1.44,14550.0000,14550.0000,14890.0000,14550.0000,48828331,7207062,4952591,33476,353,,,48533775.00,
21/05/2015,14258.8515,14550.0000,-0.21,14680.0000,14580.0000,14680.0000,14480.0000,48828331,7104522,13053711,89446,362,,,48533775.00,
20/05/2015,14288.2602,14580.0000,-0.07,14630.0000,14590.0000,14670.0000,14560.0000,48828331,7119171,11916904,81431,460,,,48533775.00,
19/05/2015,14298.0565,14590.0000,0.62,14620.0000,14500.0000,14700.0000,14530.0000,48828331,7124053,27668106,188714,682,ב"ד,0.99862,48533775.00,
18/05/2015,14209.8204,14520.0000,0.07,14510.0000,14510.0000,14630.0000,14360.0000,48828331,7089874,23593112,162787,529,,,48533775.00,
17/05/2015,14200.0440,14510.0000,0.69,14400.0000,14410.0000,14600.0000,14400.0000,48828331,7084991,13191716,90700,324,,,48533775.00,
14/05/2015,14102.1703,14410.0000,0.77,14300.0000,14300.0000,14430.0000,14300.0000,48828331,7036163,20462435,142444,392,,,48533775.00,
13/05/2015,13994.5200,14300.0000,0.35,14250.0000,14250.0000,14420.0000,14250.0000,48828331,6982451,12146064,84576,523,,,48533775.00,
12/05/2015,13945.6078,14250.0000,-1.11,14190.0000,14410.0000,14450.0000,14180.0000,48828331,6958037,20407038,142198,634,,,48533775.00,
11/05/2015,14102.1703,14410.0000,0.98,14280.0000,14270.0000,14430.0000,14200.0000,48828331,7036163,15152017,105675,748,,,48533775.00,
10/05/2015,13965.1805,14270.0000,-0.90,14250.0000,14400.0000,14290.0000,14150.0000,48828331,6967803,10372369,72944,415,,,48533775.00,
07/05/2015,14092.3938,14400.0000,2.78,13850.0000,14010.0000,14470.0000,13600.0000,48828331,7031280,25707646,184468,1029,,,48533775.00,
06/05/2015,13710.7146,14010.0000,-0.28,14000.0000,14050.0000,14070.0000,13870.0000,48828331,6840849,9545184,68257,468,,,48533775.00,
05/05/2015,13749.8602,14050.0000,-1.54,14270.0000,14270.0000,14270.0000,14020.0000,48828331,6860381,15647139,110460,525,,,48533775.00,
04/05/2015,13965.1805,14270.0000,-0.35,14300.0000,14320.0000,14300.0000,14050.0000,48828331,6967803,13708445,96833,751,,,48533775.00,
03/05/2015,14014.1025,14320.0000,-0.83,14320.0000,14440.0000,14400.0000,14250.0000,48828331,6992217,5512627,38463,374,,,48533775.00,
30/04/2015,14131.5293,14440.0000,-0.76,14400.0000,14550.0000,14670.0000,14360.0000,48828331,7050811,18935130,130961,730,,,48533775.00,
29/04/2015,14239.1796,14550.0000,-0.61,14800.0000,14640.0000,14820.0000,14470.0000,48828331,7104522,6358746,43373,433,,,48533775.00,
28/04/2015,14327.2672,14640.0000,-2.27,14800.0000,14980.0000,14800.0000,14590.0000,48828331,7148468,10088354,68551,644,,,48533775.00,
27/04/2015,14660.0044,14980.0000,0.13,14960.0000,14960.0000,15070.0000,14860.0000,48828331,7314484,9534831,63727,635,,,48533775.00,
26/04/2015,14640.4415,14960.0000,-0.13,15030.0000,14980.0000,15160.0000,14840.0000,48828331,7304718,9808349,65065,489,,,48533775.00,
21/04/2015,14660.0044,14980.0000,1.63,15040.0000,14740.0000,15050.0000,14880.0000,48828331,7314484,35718382,237856,693,,,48533775.00,
20/04/2015,14425.1310,14740.0000,2.86,14350.0000,14330.0000,14740.0000,14350.0000,48828331,7197296,7457603,51317,501,,,48533775.00,
19/04/2015,14023.8790,14330.0000,-2.65,14600.0000,14720.0000,14600.0000,14310.0000,48828331,6997100,5723812,39600,444,,,48533775.00,
16/04/2015,14405.5583,14720.0000,-0.14,14950.0000,14740.0000,14970.0000,14660.0000,48828331,7187530,9706175,65315,484,,,48533775.00,
15/04/2015,14425.1310,14740.0000,-1.27,14730.0000,14930.0000,14770.0000,14610.0000,48828331,7197296,7685612,52319,563,,,48533775.00,
14/04/2015,14611.0724,14930.0000,-0.93,15100.0000,15070.0000,15150.0000,14930.0000,48828331,7290070,6521548,43285,449,,,48533775.00,
13/04/2015,14748.0720,15070.0000,2.03,14770.0000,14770.0000,15070.0000,14770.0000,48828331,7358429,6630953,44370,411,,,48533775.00,
12/04/2015,14454.4803,14770.0000,-1.01,14820.0000,14920.0000,14990.0000,14770.0000,48828331,7211944,9909635,66714,718,,,48533775.00,
08/04/2015,14601.2861,14920.0000,0.13,14900.0000,14900.0000,15060.0000,14850.0000,48828331,7285187,4768151,31914,279,,,48533775.00,
07/04/2015,14581.7134,14900.0000,0.54,15030.0000,14820.0000,15100.0000,14860.0000,48828331,7275421,7884387,52707,574,,,48533775.00,
06/04/2015,14503.4122,14820.0000,-2.37,15100.0000,15180.0000,15150.0000,14760.0000,48828331,7236359,4593300,30940,467,,,48533775.00,
05/04/2015,14855.7322,15180.0000,-0.65,15240.0000,15280.0000,15240.0000,15090.0000,48828331,7412141,2048207,13516,177,,,48533775.00,
02/04/2015,14953.5862,15280.0000,0.20,15250.0000,15250.0000,15500.0000,14920.0000,48828331,7460969,13426443,88354,639,,,48533775.00,
01/04/2015,14924.2370,15250.0000,1.33,15100.0000,15050.0000,15250.0000,15000.0000,48828331,7446320,6124969,40373,472,,,48533775.00,
31/03/2015,14728.5092,15050.0000,-0.20,15010.0000,15080.0000,15210.0000,14680.0000,48533775,7304333,7568692,50643,442,,,48533775.00,
30/03/2015,14757.8584,15080.0000,0.20,15100.0000,15050.0000,15210.0000,14960.0000,48533775,7318893,10567099,69999,761,,,48533775.00,
29/03/2015,14728.5092,15050.0000,2.87,14880.0000,14630.0000,15070.0000,14810.0000,48533775,7304333,4126270,27559,324,,,48533775.00,
26/03/2015,14317.4808,14630.0000,-2.34,14700.0000,14980.0000,14730.0000,14490.0000,48533775,7100491,34420232,234688,877,,,48533775.00,
25/03/2015,14660.0044,14980.0000,1.28,14920.0000,14790.0000,15120.0000,14800.0000,48533775,7270360,13129384,87502,819,,,48533775.00,
24/03/2015,14474.0531,14790.0000,-2.38,15000.0000,15150.0000,15050.0000,14760.0000,48533775,7178145,15243420,102212,1011,,,48533775.00,
23/03/2015,14826.3632,15150.0000,-2.19,15530.0000,15490.0000,15540.0000,15050.0000,48533775,7352867,15612174,102409,992,,,48533775.00,
22/03/2015,15159.1005,15490.0000,2.45,15370.0000,15120.0000,15590.0000,15290.0000,48533775,7517882,9440895,60992,721,,,48533775.00,
19/03/2015,14797.0040,15120.0000,0.27,14800.0000,15080.0000,15130.0000,14790.0000,48533775,7338307,24488652,163131,1156,,,48533775.00,
18/03/2015,14757.8584,15080.0000,4.87,15030.0000,14380.0000,15110.0000,14880.0000,48533775,7318893,19879283,132338,945,,,48533775.00,
16/03/2015,14072.8210,14380.0000,0.00,14550.0000,14380.0000,14660.0000,14330.0000,48533775,6979157,10414965,71880,673,ב"ד,0.99792,48533775.00,
15/03/2015,14072.8506,14410.0000,-2.17,14730.0000,14730.0000,14730.0000,14400.0000,48533775,6993717,7921512,54550,695,,,48533775.00,
12/03/2015,14385.3516,14730.0000,5.29,14090.0000,13990.0000,14910.0000,14070.0000,48533775,7149025,45013035,308282,1495,,,48533775.00,
11/03/2015,13662.6642,13990.0000,0.21,13980.0000,13960.0000,14270.0000,13930.0000,48533775,6789875,12177549,86195,748,,,48533775.00,
10/03/2015,13633.3743,13960.0000,0.50,14000.0000,13890.0000,14150.0000,13930.0000,48533775,6775315,17279407,122947,760,,,48533775.00,
09/03/2015,13565.0083,13890.0000,3.50,13420.0000,13420.0000,13920.0000,13350.0000,48533775,6741341,10459782,76739,692,,,48533775.00,
08/03/2015,13106.0087,13420.0000,2.13,13270.0000,13140.0000,13430.0000,13240.0000,48533775,6513233,4475473,33522,426,,,48533775.00,
04/03/2015,12832.5543,13140.0000,0.84,13170.0000,13030.0000,13270.0000,12990.0000,48533775,6377338,15127965,115534,1128,,,48533775.00,
03/03/2015,12725.1417,13030.0000,-3.12,13380.0000,13450.0000,13380.0000,13030.0000,48533775,6323951,13272812,100364,912,,,48533775.00,
02/03/2015,13135.2986,13450.0000,-1.32,13630.0000,13630.0000,13770.0000,13340.0000,48533775,6527793,11163021,82047,620,,,48533775.00,
01/03/2015,13311.0969,13630.0000,3.65,13550.0000,13150.0000,13650.0000,13500.0000,48533775,6615154,7150637,52643,523,,,48533775.00,
26/02/2015,12842.3309,13150.0000,4.37,12930.0000,12600.0000,13160.0000,12850.0000,48533775,6382191,26996356,207977,801,,,48533775.00,
25/02/2015,12305.1986,12600.0000,0.88,12430.0000,12490.0000,12910.0000,12430.0000,48533775,6115256,16797265,132598,857,,,48533775.00,
24/02/2015,12197.7662,12490.0000,3.14,12180.0000,12110.0000,12720.0000,12150.0000,48533775,6061869,13140127,105471,759,,,48533775.00,
23/02/2015,11826.6559,12110.0000,-1.38,12430.0000,12280.0000,12430.0000,12080.0000,48533775,5877440,17700863,145523,1024,,,48533775.00,
22/02/2015,11992.6878,12280.0000,1.07,12250.0000,12150.0000,12500.0000,12220.0000,48533775,5959948,9882354,79842,568,,,48533775.00,
19/02/2015,11865.7321,12150.0000,5.10,11700.0000,11560.0000,12150.0000,11700.0000,48533775,5896854,24931012,209303,1137,,,48533775.00,
18/02/2015,11289.5336,11560.0000,-1.78,11770.0000,11770.0000,11830.0000,11550.0000,48533775,5610504,16913962,144856,1292,,,48533775.00,
17/02/2015,11494.6119,11770.0000,-1.09,11890.0000,11900.0000,11900.0000,11770.0000,48533775,5712425,10837346,91532,592,,,48533775.00,
16/02/2015,11621.5775,11900.0000,0.17,11850.0000,11880.0000,11920.0000,11750.0000,48533775,5775519,9927728,83631,446,,,48533775.00,
15/02/2015,11602.0444,11880.0000,-0.17,11840.0000,11900.0000,11970.0000,11780.0000,48533775,5765812,16050491,135243,738,,,48533775.00,
12/02/2015,11621.5775,11900.0000,0.17,11870.0000,11880.0000,12190.0000,11530.0000,45537162,5418922,398235802,3356844,5911,,,,
11/02/2015,11602.0444,11880.0000,-2.14,12330.0000,12140.0000,12330.0000,11780.0000,45537162,5409815,29951227,248779,1154,,,,
10/02/2015,11855.9557,12140.0000,14.10,11800.0000,10640.0000,12190.0000,11700.0000,45537162,5528211,17436149,146159,732,,,,
